1991-12-28,sCsnYq,'(871, 245), (4, 745), (342, 930), (322, 539)'
1994-03-18,xPoXWp,'(540, 510), (702, 519), (51, 343), (884, 997)'
1991-04-09,UOyOgc,'(714, 530), (554, 731), (376, 117), (621, 441)'
1990-04-12,ehWBvV,'(444, 537), (825, 55), (502, 771), (559, 304)'
1992-09-22,CmiuAC,'(815, 865), (810, 434), (690, 475), (359, 983)'
1993-09-01,qDLzTi,'(411, 806), (109, 266), (571, 397), (437, 759)'
1998-06-29,YrjVFA,'(669, 908), (732, 639), (87, 637), (931, 717)'
1998-06-31,swEZNp,'(688, 962), (153, 960), (679, 743), (547, 978)'
1990-07-08,wNMTsj,'(52, 730), (633, 174), (953, 926), (26, 947)'
1996-03-06,bpLLur,'(314, 136), (2, 514), (882, 742), (974, 825)'
2000-05-13,nJpQiy,'(93, 175), (519, 849), (583, 772), (846, 364)'
1990-01-06,xdZjrJ,'(42, 909), (251, 524), (270, 835), (402, 625)'
1998-08-19,vTbCYG,'(28, 399), (218, 803), (476, 772), (400, 475)'
1998-11-26,NxXrXI,'(620, 901), (951, 719), (158, 520), (261, 428)'
1999-03-02,DgYnsY,'(537, 534), (875, 445), (294, 51), (805, 718)'
1999-03-31,slmAmJ,'(997, 953), (344, 124), (261, 604), (250, 461)'
1992-02-01,pBlqUU,'(457, 543), (323, 553), (318, 479), (820, 821)'
1997-05-23,RvjBel,'(553, 466), (159, 959), (509, 388), (716, 362)'
1992-05-13,LMBlMZ,'(321, 287), (139, 638), (404, 736), (793, 957)'
1990-11-04,zEjAmM,'(111, 649), (609, 399), (674, 14), (125, 458)'
1995-02-06,rsMNqm,'(602, 486), (6, 253), (49, 172), (480, 847)'
1995-01-21,KWdsae,'(302, 667), (66, 14), (753, 726), (749, 680)'
1998-10-29,bXIKUL,'(232, 251), (470, 321), (707, 338), (838, 959)'
1997-06-15,TjycVp,'(672, 629), (726, 26), (803, 777), (992, 239)'
1998-11-31,SxIMUa,'(901, 324), (803, 111), (423, 339), (779, 111)'
1991-09-25,FPOUQD,'(2, 172), (64, 287), (229, 102), (535, 790)'
1993-12-13,CndNPU,'(479, 390), (293, 428), (332, 501), (124, 747)'
1997-09-31,IlBqaE,'(32, 694), (245, 55), (497, 339), (642, 194)'
1993-06-11,lrUPGv,'(644, 116), (9, 294), (84, 646), (591, 152)'
1997-03-08,IKSDyG,'(177, 181), (161, 750), (773, 880), (357, 678)'
1997-10-28,mJibaT,'(205, 314), (923, 566), (913, 853), (801, 836)'
1997-08-05,NrJTtB,'(937, 495), (320, 162), (475, 185), (555, 406)'
1990-10-29,OrRONC,'(923, 995), (830, 858), (496, 702), (295, 551)'
1994-11-03,rSlGkN,'(453, 375), (507, 119), (291, 83), (139, 630)'
1991-07-17,CXhevF,'(396, 540), (152, 889), (665, 805), (324, 319)'
1995-08-13,DATSDC,'(957, 133), (469, 964), (429, 684), (63, 157)'
1998-08-08,SsyXIw,'(90, 360), (590, 119), (385, 448), (775, 145)'
1997-08-13,hkLxld,'(853, 932), (230, 60), (404, 88), (552, 604)'
1996-07-13,YhoAAf,'(190, 687), (474, 90), (591, 777), (532, 896)'
1999-02-11,mNNKSH,'(367, 398), (654, 733), (864, 729), (785, 880)'
1993-05-02,vAFimH,'(634, 400), (528, 849), (723, 821), (960, 944)'
1991-09-23,RdOush,'(22, 792), (4, 468), (754, 856), (792, 0)'
2000-06-12,jIuUaH,'(421, 815), (236, 952), (201, 916), (520, 232)'
1991-11-13,liUhxN,'(766, 238), (732, 456), (408, 404), (253, 987)'
2000-06-01,gbdZyj,'(983, 367), (324, 669), (857, 833), (245, 505)'
1994-12-10,qhSuUs,'(390, 659), (543, 18), (403, 372), (737, 315)'
1997-03-13,TupRBN,'(932, 735), (940, 751), (408, 854), (703, 915)'
1991-12-20,beQNZz,'(823, 5), (235, 927), (583, 516), (703, 943)'
1990-03-15,iEdqWC,'(979, 837), (771, 595), (608, 161), (580, 802)'
1990-01-03,lYlwuU,'(976, 577), (443, 12), (736, 293), (627, 30)'
2000-12-13,VztUMZ,'(814, 935), (383, 913), (219, 275), (382, 423)'
1993-12-16,pNhlLg,'(93, 494), (13, 675), (122, 935), (153, 658)'
1992-06-23,hMmgnW,'(902, 67), (923, 818), (659, 322), (813, 621)'
1993-08-13,JsXrWe,'(267, 726), (946, 786), (959, 139), (763, 592)'
1997-06-12,mrWtgz,'(267, 990), (593, 266), (821, 602), (388, 514)'
1994-04-28,EbWnAk,'(279, 661), (26, 542), (535, 853), (694, 929)'
1992-11-24,danUaA,'(74, 387), (282, 37), (445, 566), (866, 879)'
1994-02-07,ksUGBS,'(683, 611), (155, 440), (326, 937), (215, 90)'
1997-05-29,vhcDki,'(698, 183), (941, 570), (250, 42), (340, 162)'
1996-10-03,uVFiHw,'(226, 854), (325, 39), (672, 453), (148, 688)'
1999-01-01,JNZHwf,'(749, 128), (496, 284), (195, 181), (679, 311)'
1993-12-03,EivbHn,'(520, 888), (458, 497), (568, 750), (929, 663)'
1999-01-09,esXthY,'(736, 14), (589, 198), (591, 605), (622, 594)'
1991-07-23,tTdsHb,'(405, 157), (905, 830), (721, 496), (282, 319)'
1994-08-09,eVrOvB,'(611, 475), (518, 598), (921, 880), (314, 634)'
1995-08-02,MyEjxZ,'(849, 375), (645, 785), (216, 159), (16, 811)'
1993-06-27,PeMTTx,'(842, 740), (201, 766), (217, 800), (583, 426)'
1993-03-29,AzaAjv,'(154, 790), (550, 305), (598, 25), (554, 323)'
1997-02-08,ATbUJY,'(135, 680), (115, 127), (318, 665), (389, 312)'
1999-11-04,TBrHzQ,'(45, 663), (262, 937), (519, 855), (94, 833)'
1997-03-05,sgJRzC,'(396, 114), (291, 411), (657, 904), (459, 256)'
1999-10-13,UiahdQ,'(898, 502), (264, 331), (222, 880), (419, 210)'
1999-11-25,JqgGzi,'(194, 966), (336, 380), (373, 537), (283, 211)'
1999-03-21,KTCJay,'(271, 731), (891, 828), (528, 474), (95, 526)'
1996-01-18,WXYLxC,'(77, 590), (767, 84), (415, 880), (590, 345)'
1991-07-29,pejkyR,'(26, 256), (234, 885), (877, 804), (184, 209)'
1999-03-09,YVdEij,'(391, 293), (55, 866), (966, 484), (78, 631)'
1999-11-08,SAvnjE,'(885, 372), (940, 457), (118, 96), (89, 481)'
2000-04-14,XZZWls,'(954, 883), (624, 124), (789, 944), (138, 276)'
1992-02-10,DNvTln,'(12, 611), (659, 562), (806, 21), (808, 905)'
1997-10-30,eFJiTB,'(870, 361), (646, 691), (840, 982), (844, 352)'
1996-03-07,iYtHKP,'(600, 940), (436, 739), (800, 395), (562, 12)'
1993-06-02,XlpkbA,'(383, 824), (659, 935), (426, 908), (518, 522)'
1995-10-12,VLnnnS,'(955, 450), (781, 251), (59, 670), (619, 933)'
1993-12-21,EUmgQf,'(102, 889), (820, 702), (362, 864), (266, 848)'
1994-08-04,MvjaTv,'(483, 266), (284, 965), (108, 107), (66, 980)'
1991-10-19,dLAVwc,'(43, 475), (34, 122), (162, 103), (632, 151)'
1993-01-15,YwUfoO,'(77, 330), (891, 665), (981, 174), (608, 910)'
1993-10-05,yDGHTL,'(216, 187), (18, 895), (39, 314), (434, 311)'
2000-04-10,EkDlQM,'(17, 21), (703, 115), (494, 24), (249, 831)'
1991-01-27,aIyoSi,'(492, 795), (234, 279), (955, 477), (871, 886)'
1993-11-22,lvgCfS,'(173, 175), (90, 71), (88, 226), (747, 87)'
1991-03-10,xdRVos,'(901, 405), (427, 136), (280, 602), (551, 282)'
1998-09-19,NogPLF,'(42, 116), (498, 581), (917, 681), (303, 560)'
2000-10-02,kmAMGy,'(512, 882), (346, 567), (977, 834), (159, 477)'
1991-08-27,vmqCYU,'(87, 987), (366, 809), (858, 418), (74, 598)'
1992-07-09,ufVPaC,'(329, 495), (505, 461), (688, 576), (767, 217)'
2000-04-19,XjucAZ,'(896, 34), (29, 165), (582, 523), (978, 790)'
1999-11-07,qcgUsF,'(16, 366), (664, 696), (542, 27), (266, 352)'
1995-09-23,AYWHQu,'(214, 51), (573, 367), (852, 67), (527, 796)'
1998-01-17,ABgbRG,'(401, 263), (46, 14), (813, 684), (639, 1)'
2000-07-20,XwzmrE,'(265, 298), (920, 105), (729, 548), (338, 720)'
1990-09-27,FwBaBf,'(388, 517), (163, 291), (854, 53), (890, 514)'
1995-12-16,keuStS,'(217, 509), (152, 537), (384, 900), (36, 785)'
1996-09-01,lXyHJk,'(804, 743), (742, 757), (756, 336), (69, 898)'
1993-08-23,lKIJXy,'(724, 592), (851, 724), (369, 445), (164, 135)'
1990-08-26,MLUyZo,'(536, 434), (665, 166), (355, 385), (794, 263)'
1991-11-13,QUWLGA,'(261, 548), (927, 542), (773, 61), (743, 76)'
1992-10-26,yEQMGn,'(687, 727), (890, 258), (354, 202), (485, 307)'
1991-03-15,luUwHe,'(820, 757), (257, 180), (642, 204), (342, 205)'
1994-07-15,nzgdVD,'(804, 985), (327, 19), (416, 129), (143, 728)'
1994-11-19,zJIuJJ,'(89, 877), (836, 573), (371, 969), (99, 126)'
1992-11-22,tQXHyc,'(268, 99), (305, 11), (348, 784), (66, 19)'
1990-03-20,UpxznC,'(792, 4), (895, 536), (527, 729), (18, 950)'
1994-09-08,gMZUGe,'(375, 585), (438, 315), (597, 565), (753, 22)'
1993-03-17,UHTcrA,'(110, 499), (962, 154), (742, 804), (472, 564)'
1991-07-05,MxHkiE,'(485, 962), (696, 78), (53, 758), (146, 220)'
1999-11-14,NRjbdV,'(582, 866), (105, 446), (218, 496), (194, 440)'
1997-07-07,ceATjv,'(175, 261), (314, 458), (138, 864), (393, 855)'
1990-11-13,eOhNBI,'(858, 574), (447, 117), (881, 228), (300, 142)'
1995-09-08,Izujwx,'(807, 601), (285, 897), (743, 173), (267, 509)'
1994-04-07,DdmfSS,'(416, 309), (168, 316), (347, 719), (727, 897)'
1990-09-08,RrhhEg,'(3, 226), (694, 15), (225, 918), (803, 253)'
1999-01-30,pVzyMU,'(670, 836), (117, 367), (485, 133), (174, 226)'
1991-11-16,EFYUUQ,'(920, 564), (523, 557), (150, 456), (148, 992)'
1992-01-17,zbdKjF,'(296, 681), (196, 817), (17, 540), (792, 745)'
1990-11-24,iydyRO,'(122, 187), (228, 62), (941, 137), (398, 297)'
1992-11-04,BIPcPX,'(253, 541), (71, 104), (901, 797), (701, 107)'
1991-09-25,mnVVMN,'(512, 111), (123, 619), (73, 663), (812, 646)'
1992-10-29,RSScLW,'(139, 657), (655, 264), (541, 186), (191, 153)'
1997-04-20,jeVVsg,'(238, 616), (842, 146), (322, 613), (79, 222)'
1991-03-03,GCowqr,'(683, 188), (658, 824), (818, 688), (609, 192)'
1999-03-23,jwkObt,'(470, 679), (80, 541), (173, 218), (804, 104)'
1999-01-29,yrjito,'(864, 773), (796, 714), (242, 554), (267, 286)'
1990-11-10,LwCgCo,'(347, 430), (267, 917), (440, 930), (497, 878)'
1993-07-08,xNHuHa,'(775, 645), (357, 133), (981, 963), (553, 321)'
1995-12-02,cTGmAk,'(802, 668), (803, 697), (555, 597), (217, 656)'
2000-10-30,SCyPDC,'(376, 967), (576, 199), (550, 994), (527, 717)'
1999-12-04,mkvnVa,'(783, 680), (984, 975), (168, 289), (820, 6)'
1997-04-26,XGiKjd,'(969, 490), (88, 267), (851, 786), (139, 4)'
1998-10-21,LHOQzY,'(869, 31), (178, 272), (222, 321), (817, 901)'
1996-03-22,kaEgTv,'(936, 896), (906, 239), (484, 231), (406, 326)'
1994-06-09,JuSauY,'(771, 745), (25, 29), (685, 695), (484, 287)'
1998-11-16,zGNqMz,'(492, 873), (215, 407), (94, 860), (721, 201)'
1997-10-13,ENhxRD,'(719, 334), (658, 6), (30, 331), (428, 730)'
1996-06-25,glSlJZ,'(325, 702), (19, 196), (476, 839), (631, 219)'
1992-11-24,eOagAu,'(696, 788), (473, 107), (45, 685), (306, 141)'
2000-12-11,mDjWdS,'(577, 631), (319, 998), (461, 114), (809, 574)'
1999-07-15,xSStgO,'(232, 241), (270, 362), (147, 953), (781, 450)'
2000-09-29,IvhJND,'(71, 450), (402, 889), (102, 150), (98, 791)'
1996-10-28,Ekazwn,'(4, 676), (626, 657), (343, 580), (433, 350)'
1993-06-13,jVbkCw,'(377, 364), (531, 417), (352, 538), (852, 922)'
1999-09-11,CZlyMG,'(105, 743), (226, 900), (677, 943), (169, 441)'
1994-05-18,PCpPLt,'(569, 962), (566, 162), (687, 17), (573, 968)'
1992-03-02,AdUXjK,'(997, 339), (327, 55), (194, 226), (523, 830)'
1993-07-03,pEmqWg,'(69, 25), (296, 695), (784, 165), (790, 757)'
1995-01-30,lKluBm,'(406, 578), (660, 757), (69, 312), (622, 409)'
1994-02-27,ApDmUq,'(290, 473), (965, 291), (785, 520), (474, 485)'
1998-04-10,ZDGeqD,'(314, 627), (131, 560), (428, 709), (167, 297)'
2000-07-15,MeehzK,'(372, 501), (495, 432), (29, 832), (279, 18)'
1990-08-22,zKAcQR,'(804, 302), (338, 621), (989, 30), (414, 508)'
1994-04-12,kYMFBG,'(685, 798), (518, 618), (259, 516), (180, 659)'
1996-08-13,ldyyII,'(38, 791), (614, 601), (336, 156), (566, 819)'
1999-07-12,jdTGeO,'(844, 503), (327, 322), (608, 666), (313, 506)'
1991-10-15,JTPlLa,'(186, 880), (90, 822), (97, 299), (40, 31)'
1993-10-17,Ofepcs,'(444, 297), (986, 44), (786, 190), (171, 944)'
1999-12-16,ASnhSD,'(110, 910), (440, 753), (496, 535), (684, 124)'
1998-07-04,HczAUv,'(442, 261), (916, 274), (550, 344), (903, 786)'
1991-02-22,DNCUTr,'(380, 907), (1, 437), (964, 623), (688, 264)'
1999-01-12,LNqigC,'(123, 661), (694, 944), (403, 221), (800, 198)'
1992-04-13,KYAvvd,'(307, 452), (804, 483), (970, 534), (159, 845)'
2000-10-18,eUNrHk,'(482, 459), (806, 736), (469, 137), (468, 342)'
1999-01-28,gFUFvm,'(137, 49), (463, 907), (972, 269), (627, 127)'
1990-04-05,MWMYga,'(994, 523), (657, 281), (474, 690), (940, 167)'
1993-01-20,vmFFMh,'(850, 289), (688, 802), (400, 156), (67, 604)'
1992-05-12,KJvJxK,'(448, 337), (795, 161), (146, 176), (382, 398)'
1991-07-13,iBRqNN,'(465, 612), (239, 334), (444, 757), (445, 157)'
1993-03-19,BpCnLy,'(517, 1), (149, 4), (419, 897), (582, 402)'
1994-09-08,KljNQG,'(575, 989), (282, 508), (949, 412), (582, 481)'
1995-02-13,osqLSK,'(148, 825), (856, 239), (729, 892), (384, 604)'
1991-11-22,TNGvsh,'(212, 341), (85, 593), (924, 377), (99, 73)'
1993-10-16,DIiEMB,'(64, 994), (467, 604), (783, 969), (77, 929)'
1997-03-03,cRVlCJ,'(964, 63), (882, 671), (262, 493), (520, 756)'
1994-07-22,plQjlX,'(933, 301), (619, 466), (214, 890), (949, 590)'
1998-05-12,jstibE,'(608, 326), (113, 923), (963, 502), (157, 725)'
1991-10-10,dapoAh,'(670, 720), (572, 625), (225, 175), (232, 70)'
1995-03-30,DnFFkl,'(525, 70), (639, 128), (748, 620), (481, 630)'
2000-02-12,FSmKzL,'(598, 981), (479, 392), (889, 881), (886, 766)'
1990-11-07,xBIJsy,'(597, 347), (327, 570), (231, 429), (784, 843)'
1998-06-25,tbRmeI,'(247, 369), (97, 546), (24, 737), (603, 634)'
1998-04-19,BGfvYz,'(748, 114), (71, 449), (948, 165), (858, 884)'
1992-10-28,VWwciD,'(26, 66), (368, 42), (727, 918), (356, 423)'
1994-01-19,YUCFdj,'(821, 945), (269, 563), (667, 24), (333, 794)'
1994-12-30,zqCzgz,'(223, 306), (503, 70), (198, 847), (918, 366)'
1996-02-16,mnqMBI,'(197, 425), (221, 741), (919, 185), (846, 124)'
1993-06-05,smgbev,'(319, 848), (23, 824), (70, 230), (161, 874)'
1992-10-06,UMJYCV,'(348, 70), (149, 828), (176, 946), (766, 767)'
1991-01-05,KVVpeC,'(832, 898), (616, 520), (200, 601), (705, 969)'
1992-11-22,uJAzYz,'(615, 652), (987, 866), (174, 894), (350, 610)'
1993-01-09,mVfLPJ,'(771, 676), (699, 575), (397, 291), (555, 379)'
1995-03-26,BZaEuE,'(70, 0), (877, 743), (452, 415), (180, 576)'
1992-07-11,GgzbbK,'(565, 833), (316, 329), (583, 78), (5, 507)'
1999-05-05,hKgIxN,'(172, 475), (403, 422), (482, 997), (754, 756)'
1998-10-17,iLRvjk,'(200, 952), (437, 611), (347, 493), (789, 170)'
1992-01-10,vWNWgW,'(205, 33), (592, 202), (57, 902), (958, 954)'
1999-05-10,TNlQcA,'(11, 933), (262, 307), (410, 415), (393, 217)'
1992-11-22,Kdiwmm,'(590, 328), (911, 430), (876, 171), (216, 894)'
1991-06-28,NIQlCE,'(410, 676), (619, 204), (886, 113), (482, 679)'
1997-10-28,xlIRVr,'(393, 768), (394, 642), (746, 248), (186, 123)'
1992-10-14,GGhEeC,'(110, 295), (745, 362), (117, 868), (627, 19)'
1991-02-06,YgGpWv,'(69, 297), (883, 25), (970, 937), (977, 87)'
1998-11-25,pKxIJo,'(41, 519), (433, 476), (505, 28), (508, 540)'
1991-02-10,PuNHXC,'(148, 785), (519, 633), (130, 930), (26, 878)'
1992-12-05,tniNWP,'(416, 463), (93, 375), (477, 635), (668, 263)'
1990-11-21,CtTGkd,'(479, 940), (240, 63), (591, 186), (758, 227)'
1990-07-04,ETLvYy,'(125, 731), (682, 869), (677, 626), (506, 837)'
1991-02-23,fHXMXD,'(450, 972), (144, 31), (746, 599), (16, 660)'
1999-03-16,FnONCY,'(275, 537), (933, 168), (686, 430), (409, 451)'
1998-11-27,jANbuG,'(976, 789), (957, 39), (306, 73), (982, 881)'
1991-02-11,RCTcDW,'(351, 475), (220, 920), (943, 690), (296, 733)'
1993-06-08,wuClMy,'(210, 495), (947, 207), (471, 386), (448, 525)'
1996-08-16,vvvtOZ,'(840, 111), (680, 653), (241, 435), (155, 610)'
1993-04-27,fiiKXu,'(489, 265), (198, 130), (766, 990), (957, 191)'
1992-10-12,XqJkVs,'(147, 929), (184, 151), (464, 294), (675, 367)'
1995-07-11,CQDmpy,'(113, 580), (822, 448), (793, 541), (688, 51)'
1994-04-06,AOCLGs,'(681, 673), (662, 577), (49, 931), (650, 877)'
1999-04-30,RFcGmx,'(636, 879), (998, 24), (180, 362), (155, 819)'
1992-11-07,OfMJVN,'(809, 590), (899, 676), (85, 718), (361, 709)'
1993-11-30,KoxUaw,'(581, 775), (747, 804), (964, 735), (854, 795)'
1993-09-01,oQFtsh,'(815, 354), (812, 630), (480, 494), (919, 493)'
1998-11-05,fykuai,'(991, 319), (261, 22), (820, 745), (879, 88)'
1995-10-06,LXYMWY,'(335, 128), (579, 48), (567, 162), (706, 279)'
2000-06-25,eiRYvg,'(739, 421), (22, 676), (246, 232), (48, 134)'
1992-10-08,cuDiwh,'(931, 881), (632, 874), (139, 504), (536, 125)'
1996-02-24,GVDcAv,'(814, 412), (507, 924), (594, 552), (612, 911)'
1999-08-28,UnJHqI,'(363, 993), (446, 314), (147, 185), (927, 228)'
1994-12-26,mkvprV,'(25, 154), (451, 592), (52, 868), (525, 419)'
1997-08-15,mymjpP,'(87, 392), (74, 880), (641, 246), (321, 707)'
1995-02-22,ASnMLl,'(137, 522), (258, 772), (313, 132), (498, 608)'
1997-10-25,stLiAo,'(642, 695), (732, 868), (95, 444), (983, 289)'
1991-07-02,UKleCX,'(180, 931), (463, 854), (796, 138), (527, 683)'
1999-09-26,uytZhg,'(891, 681), (414, 623), (655, 619), (227, 984)'
1996-08-01,EYTqph,'(6, 686), (780, 458), (69, 251), (607, 757)'
1991-01-28,jAidMx,'(27, 904), (376, 747), (903, 50), (250, 547)'
1994-01-25,WHXxcT,'(129, 130), (542, 101), (136, 52), (840, 882)'
1991-04-03,jPYaLV,'(736, 151), (560, 127), (265, 264), (459, 756)'
1997-09-31,qymLZi,'(803, 548), (457, 694), (743, 192), (337, 768)'
1996-02-15,OBuWJo,'(314, 23), (666, 499), (362, 908), (439, 103)'
1992-12-22,VMlHxd,'(637, 91), (973, 464), (994, 618), (878, 940)'
1999-08-31,ERAHxY,'(536, 631), (199, 976), (270, 201), (880, 406)'
1999-10-03,XxlfIa,'(734, 758), (718, 341), (481, 211), (430, 437)'
1992-11-15,GOFqhm,'(38, 111), (276, 889), (281, 527), (618, 897)'
1992-05-19,VjFGSy,'(276, 393), (658, 824), (112, 642), (695, 995)'
1995-10-06,nZrQAb,'(279, 154), (515, 514), (7, 67), (116, 930)'
1991-09-17,DpHhpY,'(527, 981), (483, 953), (380, 710), (593, 612)'
1999-05-25,tmywRa,'(549, 210), (110, 766), (109, 306), (850, 141)'
1997-08-22,ofaWaM,'(634, 466), (816, 3), (892, 779), (447, 680)'
1992-02-08,YEdBsZ,'(364, 283), (283, 602), (26, 503), (656, 348)'
1998-12-09,GpbXqI,'(30, 819), (267, 509), (58, 826), (353, 625)'
1993-05-25,qUexha,'(267, 601), (459, 863), (485, 474), (212, 795)'
1991-11-15,lrJRkM,'(226, 912), (373, 381), (624, 435), (427, 989)'
1993-10-20,RsOIEy,'(5, 639), (404, 799), (957, 37), (472, 9)'
1992-10-31,KAbClS,'(611, 344), (425, 913), (450, 380), (278, 100)'
1991-06-22,qToXby,'(356, 595), (251, 994), (801, 11), (917, 299)'
1999-11-06,BgUVNw,'(669, 898), (942, 468), (620, 292), (730, 894)'
1996-04-10,cigIzD,'(579, 667), (872, 416), (283, 639), (778, 599)'
1994-09-06,TcJhyk,'(313, 408), (574, 949), (455, 131), (426, 697)'
1996-01-12,BJJDPl,'(501, 402), (725, 633), (511, 128), (966, 833)'
1990-06-20,PuDtbz,'(820, 142), (254, 256), (680, 204), (94, 523)'
1999-07-16,QycdTe,'(931, 435), (794, 544), (697, 315), (297, 121)'
1998-05-03,CcpeXU,'(740, 271), (840, 194), (820, 192), (911, 627)'
1991-12-09,bPaCzc,'(914, 423), (462, 554), (898, 38), (147, 862)'
1991-11-02,IsMjvZ,'(629, 848), (677, 229), (289, 78), (585, 998)'
1997-06-09,NxzMJW,'(791, 878), (64, 279), (213, 480), (837, 448)'
1997-07-04,zDkkrP,'(984, 347), (641, 685), (704, 192), (258, 362)'
1996-01-07,hQeeRx,'(956, 281), (643, 751), (630, 369), (58, 684)'
1991-04-03,YsKnTq,'(348, 929), (217, 818), (98, 141), (163, 749)'
2000-06-10,vdYLZj,'(842, 307), (430, 446), (875, 435), (832, 67)'
1997-06-26,aIsqQY,'(624, 398), (202, 121), (833, 421), (155, 36)'
1990-10-04,fmWWay,'(779, 839), (605, 489), (432, 528), (616, 377)'
1998-09-22,QMJpFe,'(627, 194), (897, 680), (596, 681), (366, 741)'
1994-03-30,sOdUaV,'(643, 615), (612, 917), (938, 658), (115, 32)'
2000-09-15,PrHgBr,'(250, 975), (690, 831), (115, 255), (760, 313)'
2000-04-05,GKekuX,'(518, 932), (847, 574), (872, 915), (266, 738)'
1997-09-02,gzFbXU,'(137, 661), (684, 660), (841, 914), (72, 640)'
1991-04-21,uPoXNL,'(639, 76), (144, 324), (736, 721), (965, 719)'
1996-04-13,QjooGH,'(633, 378), (613, 576), (621, 746), (169, 841)'
1992-06-26,FMjCZq,'(801, 821), (540, 339), (509, 151), (663, 737)'
1999-04-03,FzmKwY,'(733, 907), (305, 513), (897, 880), (328, 366)'
1997-07-01,BMgLAI,'(330, 925), (444, 870), (897, 823), (157, 664)'
1991-09-04,lRcOfz,'(960, 956), (904, 801), (386, 475), (878, 513)'
1990-09-19,UDAftT,'(845, 272), (428, 197), (131, 147), (735, 333)'
1993-09-27,PSXePW,'(637, 549), (897, 289), (614, 521), (198, 290)'
2000-09-15,ydHHpe,'(76, 405), (721, 96), (476, 249), (980, 927)'
2000-10-08,KGBBAw,'(325, 10), (421, 663), (187, 336), (368, 17)'
1991-02-09,sUAEyN,'(116, 555), (499, 258), (431, 944), (752, 824)'
1994-12-17,ZXrnhT,'(772, 181), (539, 10), (299, 260), (97, 591)'
2000-05-28,GnOlNc,'(601, 411), (896, 79), (838, 293), (447, 634)'
2000-07-22,sfjIXv,'(482, 447), (314, 987), (183, 116), (92, 650)'
1996-06-17,fCRxuB,'(116, 110), (485, 613), (428, 85), (932, 463)'
1993-12-24,IgEbiy,'(971, 475), (423, 787), (567, 871), (386, 261)'
1999-09-22,XyfzYC,'(428, 995), (218, 871), (389, 77), (450, 32)'
1999-03-05,xPRnNp,'(74, 760), (641, 628), (791, 205), (462, 542)'
1991-06-06,xGxqxy,'(418, 764), (400, 29), (622, 303), (660, 547)'
1994-04-08,lvxYfo,'(656, 644), (320, 203), (48, 590), (216, 726)'
1997-07-22,KPRiaq,'(968, 528), (539, 426), (711, 206), (360, 46)'
1991-10-11,myFpGW,'(779, 104), (883, 617), (325, 454), (671, 277)'
1991-03-11,yECNDZ,'(411, 707), (715, 35), (786, 94), (679, 966)'
1999-02-25,nAlnoz,'(321, 237), (38, 317), (183, 112), (756, 78)'
1999-03-24,dMJuTw,'(514, 583), (949, 944), (473, 47), (258, 442)'
1990-01-22,EpydMc,'(400, 301), (129, 794), (749, 844), (964, 46)'
1996-05-07,pGHeFm,'(870, 819), (814, 824), (818, 87), (633, 601)'
1991-05-04,UTfROr,'(142, 558), (583, 710), (300, 493), (359, 156)'
1998-12-17,lfYZRR,'(638, 918), (450, 318), (116, 921), (263, 123)'
2000-01-30,KGkjIX,'(117, 66), (558, 882), (930, 204), (683, 888)'
1998-12-22,vPcKTO,'(226, 553), (870, 62), (796, 4), (440, 281)'
2000-06-19,ACEeGE,'(532, 907), (514, 526), (351, 44), (678, 476)'
2000-09-14,kvhCVZ,'(302, 811), (726, 529), (210, 143), (755, 553)'
1992-09-07,wbDOIF,'(46, 96), (929, 192), (574, 485), (205, 174)'
1991-09-16,OPmlbU,'(460, 853), (739, 456), (493, 425), (904, 563)'
1995-05-11,JqPDmL,'(629, 507), (905, 336), (512, 343), (181, 424)'
1993-05-13,PKSyVk,'(122, 90), (616, 319), (120, 481), (755, 571)'
1993-06-20,gaTcln,'(618, 26), (279, 968), (567, 42), (841, 403)'
1990-12-21,MdFSZE,'(128, 731), (481, 609), (647, 138), (538, 679)'
1994-02-28,xochmr,'(342, 709), (315, 563), (853, 985), (197, 611)'
1994-03-06,MpywQj,'(768, 125), (783, 8), (81, 255), (479, 576)'
1995-03-25,trANAH,'(597, 206), (878, 230), (679, 273), (781, 627)'
1998-02-26,ozfKCb,'(810, 461), (42, 137), (929, 611), (992, 65)'
1994-03-27,gTjiYU,'(362, 909), (230, 82), (35, 223), (872, 237)'
1991-10-08,YoigUs,'(685, 766), (270, 365), (301, 501), (445, 339)'
1994-12-26,ArpRqJ,'(599, 496), (282, 827), (280, 693), (908, 471)'
1994-07-04,xjHBPj,'(461, 785), (238, 240), (929, 917), (224, 208)'
1993-03-30,YzODsw,'(303, 569), (727, 104), (252, 219), (632, 94)'
1998-03-28,KHRcLr,'(55, 479), (142, 697), (140, 524), (79, 866)'
1998-08-05,vfmQkB,'(807, 787), (921, 51), (516, 438), (481, 274)'
2000-03-16,yMiNPs,'(348, 17), (278, 411), (909, 878), (832, 800)'
1995-01-11,LqLcPe,'(251, 696), (616, 123), (444, 20), (185, 671)'
1998-08-14,cjQHpA,'(576, 880), (174, 333), (96, 872), (546, 519)'
1998-04-31,nvnHcX,'(792, 427), (342, 697), (151, 625), (770, 902)'
1996-12-24,IvhLyq,'(238, 775), (601, 978), (539, 298), (690, 285)'
1996-08-27,lznOwR,'(746, 553), (620, 43), (55, 272), (270, 621)'
1992-02-10,KhGKJT,'(115, 764), (776, 190), (459, 477), (476, 966)'
1994-01-07,CXYByb,'(980, 148), (452, 28), (72, 37), (589, 780)'
