'(405, 183), (58, 661), (490, 566), (300, 727)',H5,1993-12-04
'(706, 565), (233, 396), (67, 576), (573, 391)',H17,1997-12-20
'(964, 230), (630, 987), (295, 511), (234, 348)',H8,1999-11-17
'(908, 391), (402, 301), (848, 822), (273, 670)',H13,1998-06-24
'(443, 806), (94, 366), (2, 548), (650, 96)',H10,1992-11-07
'(125, 622), (260, 795), (922, 587), (440, 52)',H3,1998-10-05
'(754, 395), (531, 131), (346, 845), (933, 807)',H12,1991-01-25
'(934, 680), (242, 760), (765, 186), (710, 768)',H2,1990-02-16
'(38, 672), (885, 445), (374, 607), (399, 351)',H14,1992-12-19
'(763, 522), (1, 62), (52, 283), (786, 859)',H2,1995-01-10
'(286, 849), (591, 934), (221, 812), (614, 230)',H4,1996-07-20
'(27, 173), (481, 884), (992, 340), (991, 644)',H19,1998-04-05
'(182, 94), (662, 808), (644, 944), (927, 877)',H19,1997-11-22
'(602, 596), (437, 281), (804, 430), (717, 294)',H18,1992-10-07
'(659, 72), (386, 823), (605, 707), (624, 596)',H18,1994-07-01
'(572, 413), (830, 226), (72, 604), (839, 411)',H2,1998-07-29
'(531, 587), (980, 353), (469, 349), (989, 210)',H16,1990-05-26
'(346, 222), (240, 195), (169, 151), (168, 940)',H15,1999-04-23
'(662, 809), (238, 29), (577, 941), (156, 909)',H9,1995-11-07
'(450, 674), (30, 337), (106, 308), (791, 698)',H14,2000-08-19
'(955, 296), (991, 702), (360, 944), (277, 896)',H6,1995-05-19
'(406, 3), (557, 991), (261, 153), (109, 921)',H9,1996-03-18
'(114, 137), (271, 69), (932, 709), (606, 714)',H17,1999-09-15
'(80, 219), (781, 503), (968, 331), (941, 120)',H1,1997-03-29
'(879, 114), (193, 864), (773, 713), (872, 344)',H10,1993-09-25
'(763, 541), (953, 270), (377, 64), (674, 339)',H2,1997-07-09
'(568, 674), (402, 628), (386, 183), (120, 740)',H1,1999-08-09
'(698, 476), (345, 614), (165, 406), (60, 631)',H12,1990-11-12
'(425, 810), (847, 322), (29, 818), (89, 865)',H10,1992-10-10
'(650, 735), (439, 535), (678, 145), (910, 575)',H4,1991-12-19
'(576, 433), (377, 834), (130, 485), (453, 119)',H18,1999-06-11
'(71, 920), (302, 360), (954, 830), (544, 515)',H7,1995-05-18
'(502, 744), (136, 40), (640, 332), (566, 550)',H5,1996-03-18
'(900, 31), (352, 253), (585, 421), (786, 906)',H19,2000-04-22
'(549, 272), (684, 175), (796, 968), (252, 822)',H4,2000-06-02
'(404, 780), (715, 139), (407, 802), (782, 285)',H17,1991-11-06
'(576, 182), (933, 292), (142, 507), (87, 61)',H5,1999-10-26
'(767, 164), (191, 72), (662, 87), (897, 988)',H2,1997-09-02
'(341, 415), (870, 932), (683, 433), (330, 576)',H5,1996-06-06
'(683, 335), (314, 209), (119, 795), (874, 865)',H8,1997-01-28
'(763, 896), (996, 889), (676, 638), (510, 341)',H10,1995-11-10
'(588, 210), (381, 108), (487, 434), (968, 675)',H4,1992-11-21
'(409, 248), (600, 943), (649, 909), (814, 351)',H14,1998-09-29
'(986, 818), (220, 973), (253, 109), (321, 97)',H12,1994-03-09
'(542, 278), (28, 925), (255, 272), (522, 877)',H9,1995-01-30
'(890, 989), (743, 293), (111, 97), (187, 997)',H19,1993-12-04
'(369, 27), (153, 273), (417, 836), (468, 112)',H1,1997-01-09
'(962, 633), (117, 566), (65, 632), (644, 195)',H6,1998-12-20
'(550, 690), (868, 488), (824, 926), (448, 470)',H19,1995-07-19
'(894, 704), (952, 493), (988, 738), (699, 138)',H19,1995-07-30
'(485, 192), (512, 571), (463, 647), (415, 33)',H17,1992-06-02
'(338, 502), (389, 746), (157, 567), (500, 22)',H17,1994-02-14
'(556, 19), (394, 439), (747, 352), (260, 896)',H2,1991-01-03
'(89, 242), (764, 201), (173, 529), (35, 725)',H9,1997-12-01
'(349, 687), (934, 828), (329, 134), (399, 374)',H7,2000-03-24
'(511, 193), (501, 948), (142, 835), (714, 428)',H3,1990-09-20
'(634, 42), (173, 782), (866, 298), (302, 455)',H5,1999-10-03
'(105, 600), (268, 869), (226, 56), (125, 758)',H3,1999-11-02
'(809, 148), (597, 227), (936, 398), (314, 914)',H3,1991-07-20
'(51, 189), (976, 672), (763, 57), (845, 111)',H11,1992-11-31
'(574, 386), (376, 144), (549, 725), (117, 304)',H6,1994-01-31
'(429, 69), (331, 122), (412, 729), (82, 104)',H12,2000-03-08
'(190, 122), (871, 707), (870, 291), (226, 668)',H8,1990-04-06
'(799, 126), (784, 665), (123, 844), (744, 499)',H19,1997-02-08
'(108, 505), (735, 465), (165, 256), (117, 680)',H10,1990-10-21
'(162, 348), (506, 219), (706, 392), (285, 971)',H18,1990-04-22
'(359, 798), (980, 87), (179, 795), (193, 791)',H17,1992-08-23
'(541, 957), (654, 158), (487, 617), (329, 613)',H9,1992-08-07
'(730, 848), (989, 369), (978, 489), (299, 344)',H2,1999-07-12
'(412, 882), (281, 120), (982, 895), (674, 5)',H12,1991-10-20
'(131, 495), (589, 556), (291, 693), (225, 102)',H7,1997-10-29
'(282, 266), (550, 397), (793, 55), (676, 950)',H13,2000-09-27
'(190, 145), (717, 102), (295, 209), (913, 942)',H8,1993-03-04
'(80, 697), (562, 91), (791, 422), (457, 166)',H1,1998-11-06
'(755, 786), (336, 169), (493, 443), (51, 219)',H5,1993-11-19
'(375, 452), (79, 823), (635, 715), (710, 639)',H15,1990-03-11
'(569, 644), (739, 861), (985, 777), (350, 238)',H8,1994-05-12
'(680, 595), (295, 570), (426, 83), (614, 304)',H10,1991-02-26
'(464, 221), (577, 193), (929, 479), (308, 37)',H5,1997-06-22
'(226, 617), (510, 238), (369, 650), (484, 549)',H12,1994-01-20
'(447, 824), (624, 512), (123, 980), (327, 48)',H1,1991-05-19
'(434, 132), (401, 951), (889, 312), (15, 76)',H19,1997-06-10
'(816, 979), (1, 659), (603, 637), (564, 318)',H9,1992-11-24
'(246, 171), (611, 281), (503, 474), (810, 986)',H14,1994-03-30
'(768, 895), (598, 12), (650, 364), (442, 270)',H1,1991-07-21
'(476, 159), (40, 835), (333, 784), (273, 573)',H19,1998-06-08
'(589, 263), (831, 936), (151, 655), (133, 642)',H1,2000-01-03
'(830, 982), (321, 30), (190, 252), (19, 750)',H7,1991-09-05
'(926, 681), (264, 444), (404, 1), (779, 77)',H17,1990-09-09
'(283, 944), (907, 826), (176, 19), (720, 569)',H9,1998-04-26
'(791, 82), (669, 607), (759, 183), (921, 287)',H10,1993-11-15
'(448, 971), (523, 589), (229, 274), (57, 649)',H19,1997-05-14
'(395, 102), (129, 375), (998, 230), (295, 192)',H13,1993-09-23
'(50, 5), (259, 833), (114, 167), (733, 694)',H18,1996-08-18
'(800, 20), (705, 634), (474, 916), (979, 123)',H16,1997-03-14
'(594, 632), (395, 263), (964, 815), (181, 755)',H18,1995-06-06
'(860, 658), (99, 391), (326, 53), (238, 850)',H15,1995-08-12
'(994, 682), (253, 786), (875, 588), (427, 584)',H8,1991-10-26
'(308, 875), (874, 399), (879, 360), (817, 104)',H9,1999-09-19
'(86, 236), (973, 457), (403, 595), (356, 242)',H12,2000-09-09
'(911, 268), (156, 548), (920, 564), (686, 899)',H7,1997-03-09
'(431, 21), (331, 121), (804, 667), (507, 983)',H9,1998-07-01
'(385, 377), (203, 246), (932, 411), (512, 832)',H10,1996-03-15
'(368, 779), (219, 246), (184, 76), (610, 282)',H9,1993-10-09
'(944, 8), (658, 667), (850, 939), (743, 988)',H2,2000-12-23
'(760, 348), (791, 729), (124, 245), (744, 677)',H3,1998-02-21
'(677, 931), (351, 960), (113, 590), (187, 692)',H8,1994-04-23
'(993, 126), (392, 880), (891, 136), (652, 933)',H7,2000-04-21
'(197, 144), (173, 355), (295, 51), (384, 243)',H2,1994-10-06
'(52, 408), (81, 135), (496, 862), (309, 615)',H5,1996-05-06
'(910, 405), (686, 590), (327, 476), (335, 272)',H17,1992-12-31
'(96, 386), (378, 727), (112, 850), (436, 837)',H5,2000-06-31
'(888, 483), (622, 548), (872, 55), (620, 402)',H16,1994-11-25
'(499, 357), (272, 514), (682, 832), (635, 617)',H17,1994-06-28
'(875, 497), (506, 532), (96, 258), (114, 882)',H13,1992-01-27
'(62, 318), (629, 911), (465, 991), (75, 497)',H18,1996-09-25
'(868, 939), (884, 669), (310, 147), (861, 770)',H9,1992-11-04
'(819, 857), (633, 965), (540, 410), (540, 377)',H13,1997-05-05
'(283, 315), (874, 235), (363, 164), (785, 767)',H3,2000-03-18
'(225, 191), (370, 724), (437, 308), (621, 599)',H2,1992-02-13
'(764, 366), (562, 460), (453, 428), (716, 876)',H13,1996-08-05
'(922, 747), (749, 79), (397, 109), (119, 214)',H16,1991-02-17
'(917, 75), (325, 679), (529, 972), (945, 553)',H19,1990-04-05
'(748, 229), (504, 766), (797, 809), (864, 885)',H4,1992-04-24
'(960, 88), (20, 830), (591, 442), (844, 691)',H8,1999-06-18
'(96, 332), (205, 112), (36, 598), (165, 754)',H1,1993-01-10
'(2, 393), (256, 74), (76, 950), (155, 823)',H17,1991-12-11
'(693, 842), (740, 209), (646, 453), (733, 778)',H7,1993-11-21
'(86, 747), (937, 209), (290, 441), (68, 713)',H5,2000-05-13
'(828, 20), (821, 52), (345, 759), (225, 23)',H17,1994-03-28
'(279, 578), (593, 771), (466, 974), (186, 508)',H1,1991-04-04
'(758, 495), (819, 352), (657, 859), (593, 227)',H1,1991-06-11
'(835, 315), (916, 509), (795, 190), (468, 27)',H8,1990-05-17
'(176, 665), (205, 654), (307, 312), (708, 99)',H13,2000-11-21
'(515, 866), (550, 895), (237, 983), (87, 486)',H17,1995-03-13
'(824, 824), (227, 390), (486, 210), (855, 982)',H14,1991-01-16
'(499, 734), (877, 604), (918, 656), (203, 941)',H3,1993-03-24
'(989, 799), (299, 537), (588, 544), (414, 853)',H4,1995-12-10
'(268, 795), (883, 432), (14, 430), (747, 241)',H19,1993-11-03
'(704, 630), (638, 650), (133, 440), (962, 132)',H3,1990-02-16
'(424, 609), (161, 70), (394, 760), (53, 202)',H7,1996-03-23
'(231, 718), (733, 844), (181, 478), (373, 853)',H17,1990-10-29
'(880, 785), (906, 45), (995, 368), (420, 710)',H19,1999-11-22
'(610, 496), (363, 481), (801, 65), (611, 908)',H8,1993-12-13
'(942, 64), (306, 451), (989, 304), (948, 646)',H18,1997-03-11
'(320, 726), (641, 166), (203, 700), (445, 467)',H8,1994-03-12
'(829, 9), (271, 602), (311, 64), (744, 322)',H1,1998-10-08
'(991, 242), (417, 99), (44, 23), (772, 554)',H16,1993-04-25
'(85, 943), (596, 24), (86, 196), (449, 551)',H14,1999-08-02
'(841, 363), (913, 795), (957, 130), (816, 668)',H8,1991-08-10
'(53, 809), (680, 698), (972, 656), (170, 106)',H9,1990-02-24
'(92, 687), (170, 849), (398, 416), (611, 902)',H6,1993-02-28
'(368, 27), (688, 884), (291, 757), (173, 462)',H10,1990-08-30
'(483, 948), (608, 629), (725, 222), (317, 497)',H16,1998-07-02
'(911, 94), (492, 846), (426, 63), (772, 553)',H10,1991-01-12
'(779, 394), (330, 819), (903, 769), (606, 867)',H19,1996-03-15
'(597, 667), (415, 88), (187, 147), (710, 731)',H1,2000-03-17
'(47, 56), (488, 339), (728, 266), (350, 974)',H8,2000-05-27
'(989, 828), (243, 226), (301, 836), (687, 101)',H9,1998-11-11
'(285, 971), (603, 474), (394, 542), (990, 423)',H13,1997-04-22
'(851, 957), (355, 421), (201, 310), (341, 293)',H7,1998-10-08
'(551, 816), (851, 234), (359, 50), (742, 613)',H14,2000-08-04
'(704, 85), (153, 404), (633, 870), (787, 834)',H3,1990-05-03
'(314, 680), (166, 45), (88, 823), (29, 514)',H16,1998-02-16
'(976, 182), (612, 759), (745, 290), (440, 635)',H10,1993-06-02
'(486, 900), (12, 902), (267, 723), (26, 877)',H8,1991-02-23
'(216, 219), (513, 303), (639, 319), (458, 366)',H17,1994-06-03
'(236, 195), (498, 431), (902, 320), (118, 604)',H3,1996-07-12
'(231, 65), (915, 677), (561, 895), (73, 385)',H15,1999-11-29
'(425, 900), (694, 155), (544, 688), (374, 606)',H10,1992-05-24
'(892, 684), (837, 658), (86, 763), (432, 506)',H2,2000-09-11
'(573, 293), (976, 636), (961, 238), (813, 992)',H11,1996-08-21
'(638, 777), (562, 696), (740, 99), (397, 623)',H4,2000-08-26
'(866, 4), (92, 951), (941, 269), (124, 917)',H9,1990-07-15
'(366, 58), (445, 398), (736, 663), (847, 812)',H1,1997-09-24
'(231, 801), (318, 616), (688, 13), (749, 501)',H14,1991-06-06
'(141, 17), (37, 694), (607, 448), (139, 704)',H11,1998-05-06
'(249, 178), (967, 777), (381, 939), (149, 192)',H16,2000-12-15
'(203, 226), (851, 603), (642, 219), (286, 247)',H4,1990-11-21
'(839, 423), (115, 981), (807, 770), (406, 483)',H5,1990-06-23
'(419, 178), (156, 834), (1, 333), (683, 68)',H13,1994-06-13
'(528, 770), (209, 660), (14, 90), (586, 711)',H8,2000-10-26
'(693, 635), (213, 628), (318, 262), (140, 576)',H1,1996-02-23
'(220, 472), (893, 85), (357, 326), (834, 719)',H6,1995-10-17
'(638, 551), (547, 472), (827, 479), (612, 614)',H17,1997-12-25
'(537, 457), (944, 856), (54, 713), (161, 992)',H9,1998-03-05
'(146, 641), (980, 130), (992, 788), (373, 583)',H17,1998-02-23
'(792, 480), (34, 261), (115, 952), (302, 850)',H14,1997-11-19
'(247, 29), (366, 829), (532, 85), (964, 843)',H15,1994-12-26
'(769, 469), (676, 933), (498, 700), (273, 222)',H16,1996-05-30
'(923, 314), (898, 523), (950, 797), (457, 868)',H2,1995-01-28
'(260, 265), (530, 370), (469, 359), (121, 687)',H11,2000-07-25
'(810, 68), (997, 811), (186, 698), (875, 702)',H14,1995-03-05
'(719, 171), (857, 450), (223, 783), (253, 973)',H12,1995-12-06
'(889, 33), (114, 720), (783, 209), (259, 649)',H1,1998-01-09
'(37, 210), (302, 557), (519, 438), (442, 387)',H10,2000-06-14
'(552, 983), (485, 130), (513, 222), (271, 663)',H1,1997-11-12
'(936, 942), (488, 828), (322, 603), (257, 416)',H4,1997-09-05
'(361, 263), (182, 438), (549, 502), (941, 404)',H7,1995-08-22
'(364, 664), (716, 74), (870, 983), (49, 405)',H15,1994-02-11
'(927, 991), (37, 311), (916, 395), (261, 52)',H16,1999-11-29
'(947, 408), (369, 639), (738, 768), (78, 687)',H3,1990-06-11
'(403, 331), (774, 752), (180, 832), (396, 321)',H7,1997-10-26
'(657, 319), (931, 140), (480, 365), (732, 177)',H10,1992-09-22
'(674, 869), (520, 670), (927, 708), (271, 454)',H17,1998-06-28
'(923, 519), (16, 258), (894, 943), (399, 319)',H16,1992-02-22
'(169, 234), (622, 714), (804, 640), (550, 171)',H5,1994-11-31
'(587, 116), (346, 23), (428, 170), (227, 709)',H1,1993-09-30
'(387, 291), (661, 840), (186, 926), (49, 582)',H15,1993-08-07
'(22, 459), (823, 6), (276, 627), (689, 285)',H16,2000-12-09
'(771, 12), (311, 318), (380, 746), (725, 7)',H6,1995-02-18
'(90, 997), (325, 412), (280, 356), (412, 263)',H9,1991-05-29
'(723, 878), (932, 841), (625, 559), (371, 501)',H15,1997-05-21
'(762, 382), (753, 392), (235, 137), (29, 816)',H16,1991-08-14
'(822, 695), (632, 639), (769, 420), (48, 853)',H7,1990-02-08
'(7, 612), (773, 558), (773, 996), (202, 454)',H9,1995-08-11
'(967, 519), (237, 761), (147, 801), (3, 779)',H13,1995-08-18
'(119, 708), (4, 543), (708, 741), (964, 358)',H7,1995-05-03
'(798, 702), (938, 585), (109, 544), (306, 820)',H7,1991-03-10
'(529, 925), (789, 756), (513, 657), (859, 295)',H5,1995-10-07
'(190, 574), (785, 997), (778, 423), (780, 561)',H4,1992-12-28
'(243, 564), (599, 711), (573, 165), (205, 550)',H4,2000-05-07
'(240, 436), (576, 0), (599, 929), (730, 651)',H4,1991-08-25
'(270, 983), (553, 483), (232, 956), (457, 235)',H9,1992-01-17
'(833, 823), (366, 585), (288, 436), (790, 48)',H15,1998-03-12
'(214, 316), (942, 283), (476, 683), (951, 788)',H7,1990-12-19
'(840, 715), (202, 569), (343, 112), (912, 675)',H12,1991-10-01
'(792, 114), (842, 724), (675, 726), (180, 354)',H14,2000-08-20
'(407, 519), (847, 414), (132, 700), (525, 65)',H15,1992-12-13
'(584, 837), (6, 18), (838, 155), (965, 430)',H10,1995-02-26
'(150, 797), (135, 639), (729, 396), (38, 718)',H11,1999-05-25
'(327, 72), (383, 342), (148, 130), (407, 837)',H3,1999-06-15
'(594, 124), (132, 529), (47, 162), (302, 483)',H8,1997-10-08
'(671, 724), (284, 418), (194, 129), (609, 49)',H14,2000-09-25
'(121, 318), (761, 868), (339, 663), (158, 766)',H7,1990-04-21
'(743, 617), (821, 776), (772, 733), (292, 558)',H18,1993-05-09
'(622, 378), (207, 495), (789, 987), (228, 306)',H13,1991-11-04
'(161, 920), (159, 873), (622, 620), (107, 127)',H19,1990-04-28
'(517, 895), (813, 535), (64, 173), (753, 998)',H2,1993-06-23
'(642, 221), (581, 141), (954, 574), (858, 776)',H4,1999-05-09
'(967, 451), (464, 896), (438, 41), (875, 772)',H2,1991-02-21
'(563, 916), (269, 136), (233, 389), (108, 605)',H18,1993-08-16
'(623, 690), (297, 835), (308, 268), (469, 163)',H5,1999-03-17
'(290, 439), (627, 285), (552, 514), (598, 265)',H1,1994-06-29
'(421, 334), (724, 239), (404, 617), (685, 553)',H9,1997-03-28
'(841, 953), (133, 819), (134, 128), (145, 267)',H17,1995-02-18
'(572, 693), (350, 827), (757, 792), (966, 453)',H7,2000-12-13
'(258, 589), (378, 249), (453, 895), (873, 989)',H9,1996-07-23
'(182, 647), (849, 714), (752, 209), (187, 659)',H11,1996-01-31
'(337, 217), (641, 558), (512, 77), (701, 786)',H3,2000-09-27
'(26, 749), (699, 643), (580, 114), (999, 221)',H8,1993-01-30
'(352, 792), (37, 303), (536, 495), (575, 57)',H5,1996-03-06
'(979, 835), (94, 864), (731, 781), (524, 303)',H9,1997-01-20
'(988, 216), (626, 544), (954, 831), (335, 254)',H11,1993-04-18
'(48, 211), (164, 961), (109, 707), (859, 807)',H4,1996-04-10
'(918, 897), (884, 79), (601, 713), (482, 461)',H16,1998-10-23
'(976, 648), (568, 890), (658, 68), (109, 606)',H2,1995-10-09
'(617, 632), (508, 411), (477, 840), (28, 904)',H5,1992-12-18
'(265, 272), (201, 395), (890, 343), (873, 395)',H10,1991-11-06
'(464, 549), (616, 128), (946, 348), (366, 519)',H7,1996-04-12
'(268, 538), (915, 443), (805, 299), (944, 66)',H6,1999-03-20
'(243, 727), (810, 869), (770, 446), (926, 675)',H2,1990-07-29
'(28, 408), (326, 420), (86, 121), (52, 135)',H12,2000-01-19
'(125, 868), (861, 467), (678, 694), (176, 553)',H19,2000-04-06
'(891, 596), (609, 772), (824, 944), (381, 941)',H8,1996-08-26
'(234, 899), (26, 46), (792, 671), (511, 645)',H6,1994-02-17
'(152, 477), (591, 825), (402, 35), (14, 560)',H1,1993-08-01
'(208, 960), (852, 532), (934, 984), (68, 67)',H15,1999-01-27
'(148, 946), (328, 725), (932, 622), (817, 115)',H2,2000-08-29
'(443, 786), (178, 103), (343, 98), (354, 898)',H15,1997-05-08
'(236, 44), (636, 811), (108, 213), (924, 666)',H19,1995-04-20
'(63, 750), (549, 124), (577, 688), (565, 322)',H2,1990-11-26
'(977, 595), (627, 33), (441, 161), (961, 97)',H16,1995-02-03
'(133, 595), (165, 49), (410, 448), (463, 849)',H15,2000-05-07
'(454, 567), (864, 751), (920, 37), (325, 650)',H16,1997-11-14
'(441, 231), (30, 120), (925, 446), (520, 885)',H6,1996-12-01
'(851, 419), (217, 317), (76, 267), (637, 648)',H10,1991-04-23
'(7, 494), (106, 230), (652, 401), (305, 264)',H5,1990-06-29
'(287, 248), (668, 727), (960, 672), (79, 939)',H16,1998-12-28
'(150, 201), (568, 269), (89, 835), (732, 126)',H10,1991-09-28
'(25, 493), (253, 788), (427, 509), (730, 730)',H2,1993-03-28
'(729, 37), (917, 432), (738, 872), (895, 639)',H6,1997-04-30
'(147, 197), (928, 290), (789, 137), (980, 1)',H7,1997-04-25
'(947, 845), (315, 902), (961, 601), (608, 506)',H12,1995-12-13
'(727, 425), (820, 751), (496, 606), (668, 117)',H11,1997-01-23
'(437, 514), (90, 475), (432, 566), (594, 625)',H3,1996-09-01
'(345, 137), (42, 849), (773, 659), (205, 673)',H5,1998-05-05
'(581, 390), (541, 623), (737, 124), (493, 383)',H14,1991-12-11
'(849, 548), (798, 547), (823, 102), (24, 559)',H18,1993-05-28
'(674, 481), (353, 820), (169, 296), (824, 732)',H3,1997-06-09
'(486, 457), (855, 997), (469, 84), (300, 857)',H4,1997-06-26
'(100, 871), (764, 3), (336, 47), (326, 7)',H13,1997-10-29
'(152, 825), (821, 68), (888, 994), (202, 580)',H14,1991-12-12
'(933, 270), (250, 766), (357, 575), (705, 480)',H10,1991-03-20
'(745, 244), (556, 465), (273, 668), (848, 791)',H7,1991-02-10
'(478, 862), (332, 425), (673, 967), (29, 939)',H10,1996-12-25
'(454, 596), (670, 588), (839, 622), (740, 425)',H18,1995-03-05
'(657, 673), (330, 232), (706, 282), (788, 189)',H7,1994-07-25
'(337, 756), (762, 667), (821, 798), (328, 185)',H15,1991-03-21
'(442, 95), (483, 110), (635, 859), (0, 718)',H13,1996-12-28
'(3, 882), (124, 682), (35, 410), (198, 697)',H12,1995-12-09
'(582, 557), (376, 146), (151, 266), (930, 831)',H1,1999-03-15
'(393, 575), (371, 32), (308, 733), (675, 111)',H5,1996-04-22
'(748, 538), (656, 908), (134, 388), (661, 858)',H12,1991-08-14
'(612, 967), (73, 158), (840, 50), (730, 799)',H3,1994-03-09
'(939, 434), (42, 480), (691, 906), (32, 742)',H18,1990-10-18
'(96, 322), (682, 295), (239, 740), (796, 813)',H9,1996-08-18
'(237, 298), (487, 499), (589, 765), (54, 919)',H7,1996-11-28
'(74, 738), (597, 169), (282, 736), (194, 393)',H14,1990-03-07
'(746, 920), (379, 191), (580, 414), (254, 677)',H16,1994-02-18
'(949, 817), (931, 480), (756, 9), (511, 182)',H12,1997-06-25
'(929, 647), (893, 710), (913, 39), (498, 87)',H2,1994-02-04
'(892, 351), (918, 843), (972, 792), (278, 278)',H12,1995-02-04
'(596, 788), (561, 145), (107, 38), (755, 879)',H17,1996-05-11
'(4, 148), (999, 640), (343, 457), (520, 688)',H12,1997-04-29
'(276, 967), (862, 844), (912, 614), (499, 617)',H17,1994-07-17
'(466, 514), (42, 350), (242, 170), (315, 650)',H12,2000-12-03
'(173, 691), (493, 66), (642, 988), (843, 226)',H18,2000-05-27
'(877, 927), (981, 752), (947, 163), (432, 46)',H7,1994-10-04
'(336, 62), (459, 438), (350, 105), (46, 826)',H5,1998-02-14
'(180, 168), (716, 335), (343, 492), (731, 508)',H17,1992-09-21
'(788, 432), (536, 911), (52, 654), (132, 69)',H12,1993-11-21
'(723, 810), (533, 803), (308, 709), (21, 355)',H18,1992-05-09
'(348, 975), (271, 432), (105, 527), (152, 885)',H12,1995-03-07
'(467, 266), (886, 357), (533, 132), (379, 97)',H1,1997-09-07
'(411, 597), (196, 183), (47, 518), (85, 428)',H17,1991-10-31
'(471, 472), (414, 616), (851, 215), (228, 213)',H12,1996-10-17
'(636, 763), (400, 106), (958, 930), (312, 188)',H19,2000-04-23
'(815, 736), (802, 169), (129, 408), (717, 9)',H16,2000-06-03
'(815, 732), (523, 157), (929, 157), (205, 185)',H8,1992-06-16
'(143, 332), (968, 956), (497, 19), (898, 879)',H14,1999-02-15
'(211, 823), (864, 65), (219, 477), (802, 518)',H18,1991-01-07
'(663, 831), (949, 437), (972, 991), (846, 904)',H1,1999-07-19
'(843, 70), (44, 698), (921, 651), (122, 542)',H4,1996-05-03
'(180, 406), (637, 677), (868, 726), (59, 754)',H6,1990-07-24
'(304, 709), (772, 536), (184, 969), (310, 367)',H11,1998-04-03
'(799, 859), (100, 545), (947, 312), (549, 111)',H19,1990-06-02
'(779, 94), (236, 76), (31, 166), (391, 480)',H11,1991-11-27
'(442, 890), (119, 369), (627, 624), (114, 965)',H16,1995-08-10
'(830, 644), (326, 886), (573, 926), (490, 119)',H18,1997-02-08
'(662, 160), (689, 266), (780, 961), (998, 485)',H10,1993-05-22
'(520, 511), (839, 315), (309, 105), (686, 889)',H13,1996-05-01
'(332, 813), (240, 102), (658, 857), (450, 515)',H12,1996-11-06
'(341, 374), (587, 249), (236, 617), (968, 353)',H15,1991-12-19
'(61, 701), (290, 736), (328, 492), (686, 225)',H1,1991-12-21
'(478, 911), (510, 933), (146, 212), (324, 260)',H2,1990-12-03
'(927, 370), (758, 117), (128, 532), (703, 219)',H6,1999-11-31
'(805, 350), (658, 844), (410, 66), (247, 274)',H19,1990-01-02
'(491, 841), (627, 416), (587, 434), (391, 223)',H11,1991-06-22
'(448, 154), (914, 49), (503, 185), (724, 662)',H9,1997-06-14
'(252, 312), (743, 305), (285, 729), (733, 748)',H16,1998-01-11
'(382, 941), (8, 816), (575, 144), (980, 392)',H19,1997-03-09
'(938, 394), (655, 736), (503, 788), (326, 628)',H1,1996-01-28
'(265, 115), (592, 443), (934, 483), (281, 273)',H1,1990-10-22
'(283, 577), (963, 502), (978, 176), (212, 139)',H18,1991-07-17
'(676, 423), (721, 195), (579, 584), (46, 692)',H14,1993-01-20
'(628, 151), (139, 22), (511, 386), (217, 119)',H18,1997-05-10
'(33, 99), (178, 593), (373, 977), (254, 222)',H18,1995-06-09
'(397, 262), (35, 959), (209, 321), (280, 777)',H10,1997-03-18
'(263, 579), (762, 973), (269, 433), (229, 674)',H6,1994-03-01
'(59, 86), (36, 932), (212, 981), (394, 982)',H17,1997-07-15
'(930, 46), (455, 335), (413, 500), (435, 467)',H17,1990-09-01
'(905, 479), (369, 896), (35, 17), (352, 625)',H10,1994-03-08
'(131, 756), (493, 123), (409, 335), (809, 183)',H15,1990-03-23
'(528, 289), (902, 501), (980, 330), (845, 854)',H11,1998-12-14
'(696, 753), (455, 950), (9, 352), (703, 278)',H6,1992-06-26
'(855, 817), (448, 734), (966, 756), (454, 853)',H6,1991-11-24
'(270, 991), (389, 193), (700, 910), (931, 489)',H11,1997-12-05
'(980, 787), (286, 60), (315, 409), (89, 108)',H17,1996-06-21
'(272, 678), (897, 668), (196, 255), (982, 363)',H8,1998-06-23
'(977, 314), (23, 245), (394, 567), (527, 622)',H17,2000-02-22
'(392, 501), (67, 78), (786, 660), (880, 448)',H19,1990-07-13
'(180, 774), (123, 964), (681, 926), (819, 886)',H11,1992-04-24
'(680, 413), (168, 816), (270, 163), (233, 52)',H18,1997-09-05
'(85, 852), (783, 667), (524, 296), (229, 903)',H19,1999-10-22
'(278, 468), (238, 616), (741, 313), (848, 715)',H18,1995-05-31
'(129, 810), (495, 883), (457, 707), (318, 686)',H9,1994-07-10
'(833, 44), (659, 275), (912, 739), (556, 745)',H3,1993-04-08
'(133, 375), (884, 883), (936, 222), (143, 321)',H18,1994-03-27
'(176, 390), (387, 671), (564, 617), (779, 19)',H14,1996-09-23
'(643, 63), (608, 497), (115, 986), (29, 62)',H14,1990-02-06
'(808, 511), (102, 976), (797, 566), (640, 144)',H4,1993-03-05
'(235, 184), (140, 865), (570, 424), (827, 415)',H7,2000-12-16
'(798, 504), (555, 678), (364, 519), (575, 392)',H9,1991-06-26
'(290, 55), (510, 136), (533, 522), (392, 873)',H8,1993-05-16
'(744, 434), (612, 132), (326, 714), (618, 889)',H1,1993-03-10
'(808, 563), (526, 597), (727, 249), (844, 778)',H12,1996-07-20
'(344, 100), (17, 299), (369, 734), (645, 353)',H4,1991-06-20
